class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1,0.255680024,0,0.222555371,0.004577818,0.253272432,0.008441222,0.270363509,0.011173192,0.29025991,0.007864523,0.198175653,0.027423556,0.258283749,0.02271279,0.253641523,0.028183339,0.215258014,0.094072344,0.281295575,0.019552125,0.247345182,0.033228618,0.236456317,0.034528798,0.228847318,0.039569129,0.20578211,0.03617995,0.215150334,0.007989228,0.209444771,0.041226368,0.212705184,0.045879514
1,0.208451398,0,0.206247124,0.008037589,0.228544675,0.00603988,0.245516798,0.008043049,0.253622079,0.030552391,0.233917901,0.043218254,0.242703549,0.016908664,0.242296207,0.021324298,0.236881424,0.011277352,0.261625749,0,0.252044019,0.026805419,0.24744054,0.028596552,0.23529094,0.041665821,0.228833734,0.031822205,0.250472529,0.034043666,0.25002358,0.038896331,0.26408064,0.045006869
1,0.187102478,0,0.217759589,-0.004701926,0.222465722,-0.001277132,0.239414814,-0.005182667,0.245401739,-0.005357988,0.239689469,-0.0095837,0.238969115,-0.007683322,0.239267941,-0.011774852,0.242294075,-0.011532797,0.243277016,-0.011754156,0.253914816,-0.013250635,0.251157388,-0.016803946,0.252258335,-0.016991819,0.235924661,-0.017638897,0.255112642,-0.021924821,0.260922462,-0.022382848,0.278424921,-0.025179467
1,0.206201146,0,0.214800911,-0.013923828,0.214588654,0.022753843,0.236161908,0.005058406,0.251170883,0.010459048,0.241140091,-0.003722444,0.247715776,-0.006132916,0.242699783,0.01414961,0.251291104,0,0.254457791,0.005201103,0.253235251,0.002980093,0.245552725,-0.006549168,0.248280471,0.009023247,0.23177755,0.005666163,0.249245135,0.000758921,0.253504908,0.015786959,0.268903248,0.00988801
1,0.197186672,0,0.20670943,0.007451929,0.234455875,-0.006957423,0.227265765,0.002474476,0.219192459,0.020472683,0.252607924,0.012750236,0.246489404,0.003939489,0.24632866,0.014254617,0.256563891,-0.011977953,0.23161065,-0.011451055,0.230590894,0.028069931,0.264693926,0.032403793,0.239457546,0.016741864,0.234851211,0.010920996,0.256098154,0.009097449,0.277603101,0.003863155,0.277557446,0.008468775
1,0.339626741,0,0.155714733,-0.175490142,0.253012032,0.008583566,0.197539986,0.05464783,0.283467222,0.056496483,0.092289631,-0.131366745,0.24975006,0.096625682,0.171389637,0,0.248150994,0.029487653,0.229058624,0.018727751,0.363136962,0.112682649,0.138150965,-0.091718979,0.222199131,0.037085885,0.198858687,0.035580669,0.155289587,-0.019128672,0.200127309,0.040085088,0.201165066,0.166165831
1,0.204236594,0,0.206060762,0.156500186,0.174877549,0.270960885,0.097220904,0.300211521,0.023160444,0.320995695,-0.063102166,0.320733681,-0.135025326,0.259151186,-0.179775867,0.172890853,-0.204667749,0.038482144,-0.18556041,-0.050742395,-0.137164576,-0.157301028,-0.089202594,-0.209961011,-0.007831215,-0.225515838,0.039619164,-0.185076497,0.090515537,-0.1408015,0.132806361,-0.074012258,0.125768448,0.007501988
1,0.184743417,0,0.192572981,0.149308779,0.147855872,0.255286769,0.084904051,0.290022969,-0.010159958,0.3155498,-0.09200444,0.28437106,-0.158737106,0.215341345,-0.195669007,0.114328049,-0.207081943,-0.018867613,-0.177928441,-0.115235837,-0.129814363,-0.210506858,-0.058099261,-0.2431847,0.017213764,-0.25129282,0.078234085,-0.196305087,0.132825767,-0.144526315,0.15921639,-0.058995125,0.166866401,0.032289273
1,0.162863441,0,0.171630876,0.142720111,0.12655501,0.242304142,0.062354986,0.276454868,-0.028499854,0.291513815,-0.108984047,0.247273517,-0.165695146,0.168455648,-0.201601,0.05044032,-0.197073941,-0.079224726,-0.153228664,-0.175993898,-0.091825082,-0.253222448,-0.004918952,-0.27224396,0.079746479,-0.256061354,0.138916019,-0.172119638,0.19207549,-0.085138415,0.203267852,0.029388175,0.18486828,0.15218974
1,0.170609165,0,0.198563813,0.363650978,0.07444782,0.020907599,0.028365032,0.279964122,-0.061728992,0.292191463,-0.068905584,0.117239193,-0.189994589,0.118356065,-0.202940912,-0.030840282,-0.086387027,-0.111189461,-0.103980468,-0.25618907,-0.012546714,-0.291389007,0.058665137,-0.062163343,0.169737431,-0.144382048,0.184162699,-0.01987875,0.234028319,0.317133897,0.092880231,0.000772788,0.045553003,0.274740207
1,0.211874239,0,0.246590252,0.232645289,0.114509991,0.14054477,0.016432132,0.13636697,-0.089214491,0.283255003,-0.123375587,0.187321446,-0.155805176,0,-0.156268789,-0.052354725,-0.091890483,-0.195552696,-0.025217433,-0.327160521,0.139410042,-0.222604102,0.163751793,-0.160205397,0.28565652,-0.153721128,0.195231307,0.044563457,0.281826357,0.226756609,0.072309167,0.141864174,0.028960791,0.1425358
1,0.198045656,0,0.203089874,0,0.223272428,-0.010814627,0.23719382,-0.004276461,0.234413034,0.006628067,0.228956549,0.006605124,0.237521211,0.003402571,0.242870661,0.001231415,0.257681535,0.010344933,0.244264055,-0.004397099,0.244184379,0.008814357,0.243151628,0.019371658,0.266197937,0.017792314,0.224271272,0.007519568,0.246817205,0.003368424,0.278812396,0.020012547,0.290510726,-0.004876369
1,0.206827149,0,0.198889341,0.035955652,0.194467389,-0.033569656,0.239316335,-0.006490463,0.25203378,0.004026772,0.212342601,0.033433992,0.250110898,-0.002753433,0.249914563,0,0.250974875,0.079582316,0.257336974,-0.00266867,0.256794033,0.002675884,0.22348494,0.026143495,0.254131634,0.060783278,0.233852547,0.028804885,0.220328657,0.025904717,0.269491333,0.068872998,0.287818464,0
1,0.217410421,0,0.188429023,0.049297256,0.229306791,0.00424868,0.246320844,0.005660469,0.24875066,-0.005641109,0.203455761,0.042173757,0.243404832,0.011887553,0.242953816,0.01498971,0.270841019,0.032285602,0.270504817,0.016835307,0.252550018,0.018816853,0.247863749,0.020064566,0.255700826,0.045438607,0.22907512,0.022302123,0.222083403,-0.014330436,0.250093455,0.027221509,0.264041721,0.031474047
1,0.218053074,0,0.222256762,0.017322238,0.233212471,0.001488396,0.2489128,0.001968302,0.246914846,0,0.265458676,0.029634341,0.242353065,0.004069765,0.241068634,0.005116545,0.23789671,-0.025781133,0.24469497,0.009857231,0.249109308,0.006378363,0.244366847,0.006797346,0.233728523,-0.01746132,0.226122658,0.007561396,0.245232802,0.035246991,0.247907204,0.009266611,0.262573122,0.010742402
1,0.190404693,0,0.216091615,0.002881499,0.223175039,0.007403965,0.243640301,0.006585088,0.247959788,0.005571011,0.233521502,0.008016846,0.236275369,0.012699053,0.243910362,0.014478573,0.242460378,0.007723948,0.245738455,0.019695765,0.251052597,0.016663658,0.241517331,0.01868535,0.2526057,0.012455923,0.234552965,0.021035555,0.247728779,0.028919659,0.265674974,0.021796233,0.283232981,0.038224443
1,0.189322384,0,0.220343231,0.004459094,0.2251052,0.004163191,0.242255387,0.007774086,0.246942656,-0.00497467,0.241194517,-0.00076295,0.237797701,0.008247279,0.242523913,0.003411878,0.240343176,0.002785863,0.242661098,0.005709073,0.251817141,0.002290493,0.249364585,0.007082748,0.247917923,-0.00231175,0.234398477,0.005166832,0.254246597,0.005444181,0.262704216,0.007317072,0.280882903,0.010553513
1,0.187481019,0,0.218200154,-0.005362808,0.222915808,0.005842668,0.239899191,-0.000743301,0.245898229,0.021489036,0.2348017,0.015295202,0.229809834,0.010236994,0.240165105,0.024797473,0.241206014,0.011977261,0.245453015,0.01221125,0.253858609,0.03214503,0.240967221,0.024670477,0.252768697,0.034760235,0.236750038,0.028022865,0.254870122,0.029625632,0.263939301,0.03475204,0.281888858,0.038091561
1,0.191197173,0,0.196756788,0.149662793,0.152593624,0.256381978,0.096914928,0.292381284,0.006078721,0.32600283,-0.08608976,0.291861168,-0.147291008,0.21124655,-0.192653528,0.151149302,-0.20718878,-0.002336656,-0.173515612,-0.114696277,-0.136233012,-0.188138243,-0.070264141,-0.232156971,0.002077698,-0.245697316,0.06284964,-0.197886033,0.116890822,-0.154184726,0.145914892,-0.075838619,0.16180892,0.010893407
1,0.162284624,0,0.170265399,0.14454084,0.123745367,0.244556261,0.063211122,0.273297982,-0.043525879,0.286658981,-0.115347111,0.240263174,-0.169666239,0.155250773,-0.201622513,0.034225291,-0.193111241,-0.097040095,-0.149072176,-0.193330839,-0.071254756,-0.263557887,0.012776497,-0.272387103,0.097327917,-0.24554518,0.151881687,-0.152884233,0.199046163,-0.056485829,0.200806802,0.060835453,0.172157432,0.179655799
1,0.262431761,0,0.100148008,0.061765582,0.049831605,0.153061057,0.047079939,0.345974909,-0.086501624,0.441752538,-0.055481566,0.127597933,-0.213556847,0.122525248,-0.328277596,-0.001802958,-0.079309916,-0.099459001,-0.104867387,-0.233475882,-0.051377247,-0.430952088,0.032920174,-0.135251467,0.100155828,-0.089705628,0.131244509,-0.051468453,0.111612847,0.027386032,0.079222528,0.099252114,0.052779256,0.139943742
1,0.181577439,0,0.139149751,0.168810742,0.096464681,0.270301737,0.012358431,0.273515191,-0.076273951,0.272909826,-0.15876437,0.173524746,-0.195295819,0.024244504,-0.192620504,-0.106323915,-0.111115158,-0.247919503,-0.011313283,-0.284191813,0.057395411,-0.252866328,0.138110872,-0.168702035,0.181893293,-0.062351887,0.171435235,0.073443067,0.112543969,0.19937767,0.052529024,0.256650676,-0.050597402,0.272489206
1,0.400593179,0,0.090756558,0.048883404,0.019995375,0.200821907,-0.054114737,0.346473264,-0.0962611,-0.134295234,-0.21546023,0.044610122,-0.232387581,0.068900085,-0.08422047,-0.249359849,-0.053711777,-0.302703615,0.098085016,-0.127995584,0.184903113,-0.087376368,0.153932611,-0.114459419,0.116903396,0.182173475,0.019796751,0.212448969,-0.020974507,0.19610726,-0.09471188,0.123874133,-0.181616242,-0.271555806
1,0.191736022,0,0.218693764,0.000306512,0.227975027,0,0.242846258,-0.000254521,0.23820347,0.008399158,0.239975933,0.007447067,0.239715106,0.011063359,0.243577196,0.009138765,0.234326491,0.020851927,0.23483772,0.018420292,0.254317159,0.019327287,0.257377235,0.021327761,0.243395804,0.028627881,0.234180718,0.023727039,0.251701755,0.028826052,0.265043849,0.028688211,0.280349981,0.033341167
1,0.231878734,0,0.221980945,-0.037424321,0.221837676,0.001065946,0.259662918,-0.004982405,0.264048559,-0.031881591,0.216347843,-0.049614538,0.250620565,0.021895925,0.246901814,-0.034976248,0.22566743,0.029596336,0.237775359,0.026830117,0.273025986,-0.010028195,0.245412109,-0.024846617,0.232754155,-0.01012126,0.224663779,-0.010801524,0.235520427,-0.032887114,0.228699604,-0.018017573,0.273472446,0.005681343
1,0.341885997,0,0.140643393,-0.100330869,0.282060965,-0.0164853,0.298335768,-0.021626949,0.24984297,-0.038279798,0.270827097,-0.065253751,0.271161579,-0.041900158,0.259977117,-0.050802904,0.18803635,-0.171874529,0.260562769,0.031059683,0.230760074,-0.054719729,0.212214448,-0.054774707,0.207461261,-0.003551287,0.169024334,-0.052705516,0.16689793,-0.065495545,0.155136977,-0.05437098,0.148780312,-0.057270478
1,0.240372411,0,0.212744697,0.005594866,0.246748815,0.001234146,0.26396702,0.001633711,0.252178208,0.010133862,0.250976441,0.052895882,0.255109701,0.003357981,0.251924356,0.004184868,0.258888214,-0.031911323,0.240842471,0.01697733,0.251110798,0.00503547,0.242227384,0.005278162,0.249987895,-0.001341382,0.21519175,0.005637541,0.218148754,0.003793435,0.22435296,0.006568126,0.230896698,0.007398197
1,0.230429012,0,0.178791068,-0.006709193,0.266868622,0.031324459,0.146218642,0.204481908,0.228735511,-0.001151086,0.192359795,-0.059124035,0.118205137,-0.211606456,0.115734929,0.27595137,0.230186907,0.139625805,0.236976604,0.047550276,0.148666793,-0.188987056,0.309316848,0.00280508,0.188441655,0.02956707,0.199800322,0.067163112,0.276788884,0.033353978,0.179485301,0.10433226,0.048276255,0.223633181
1,0.209139231,0,0.203264406,0.036990597,0.183364945,-0.061205746,0.225728774,-0.020607064,0.248084116,-0.01768778,0.239496248,0.050072835,0.216889099,0.026400938,0.212470984,-0.038069538,0.272115627,-0.008364497,0.26460558,0.025188563,0.248641091,0.004407893,0.217631267,0.024668892,0.268936472,-0.016185156,0.220492221,0.000438776,0.286880852,0.049818933,0.255153158,-0.041258181,0.284724856,-0.018179493
1,0.197497844,0,0.218625083,0.001763838,0.223514298,-0.010702177,0.236133373,-0.006711552,0.245022339,0.005803845,0.244176625,0.011816001,0.237542748,0.027182354,0.239398185,-0.005338819,0.249704257,0.000526343,0.245209614,0.021701842,0.248376227,0.030316226,0.246882553,0.035506818,0.251681943,0.004950463,0.233268809,0.016590941,0.25237901,0.02998599,0.261542212,-0.000127278,0.271658541,0.018781879
1,0.199702266,0,0.220107735,-0.000144725,0.221317158,-0.012824608,0.243212831,-0.012127271,0.250360777,0.008938143,0.240797947,0.006430957,0.236174369,0.017578885,0.240353731,-0.005948021,0.246421603,0.007618316,0.245201324,0.005062619,0.247722925,0.027976157,0.23984289,0.021882867,0.253058767,0.011743762,0.233267161,0.008658865,0.252349808,0.008322598,0.259943488,0.00162528,0.278335934,-0.002325574
1,0.205637556,0,0.216853644,-0.007262854,0.23991223,-0.00813953,0.251793784,-0.013270231,0.23126739,0.000413907,0.236363533,-0.01243048,0.233911856,-0.005544694,0.23868305,-0.018990654,0.244498566,-0.003460453,0.217460165,-0.048381007,0.247614757,0.004559238,0.254382807,-0.00850311,0.252434302,-0.007949507,0.231520629,-0.02721865,0.234076395,-0.065891534,0.277984088,-0.014225468,0.270239843,-0.067412445
1,0.224478567,0,0.221313196,0.064751728,0.196544288,-0.027477849,0.252407243,0.032818167,0.261825235,-0.037538891,0.226418613,0.027335262,0.231280174,-0.001479458,0.227925286,-0.004823417,0.250494322,-0.019524247,0.256184584,-0.014359567,0.24895587,-0.038873586,0.213949798,0.017580139,0.261692489,-0.062485554,0.230052987,-0.018463095,0.240816679,-0.002933395,0.239379566,-0.027602233,0.28946797,-0.027867115
-1,0.193414718,0,0.119570374,-0.064373858,0.087058134,-0.045388196,0.121129803,-0.225737393,0.216544136,-0.023289002,0.238897428,-0.104277723,0.158744633,-0.255912751,0.163256675,-0.191587761,0.239641428,-0.189766273,0.158751264,-0.097240105,0.131947905,-0.020450376,0.066326618,-0.167963356,0.138669387,-0.249824733,0.180072993,-0.179519996,0.037728589,-0.15095754,0.101051435,-0.224157214,0.096695796,-0.159004599
1,0.234487683,0,0.376998574,-0.045839533,0.365335763,-0.091910914,0.08824189,-0.262728125,0.344622701,0.021594921,0.13806881,-0.221146718,0.101490766,-0.200324893,-0.126216367,-0.389539987,0.019621849,-0.216621906,0.099958621,-0.406466872,0.003673551,-0.269724935,-0.005488581,-0.150645673,-0.024171146,-0.060453787,-0.117494956,-0.060233373,-0.026288796,-0.034481205,-0.016431414,-0.023221008,-0.076661855,-0.0548779
-1,0.208128855,0,0.137836337,-0.053413928,0.143612444,-0.053303711,0.187168479,-0.127582192,0.201295882,-0.033415861,0.217938453,-0.00895251,0.247768447,-0.064248651,0.156557038,-0.016537104,0.253814131,-0.087972179,0.223820955,-0.003602989,0.188074395,-0.018970504,0.094092429,-0.030974247,0.152201101,-0.215843514,0.241447374,-0.093781315,0.113117129,-0.086335257,0.170425147,-0.106268965,0.234406441,-0.138530776
1,0.187249407,0,0.322268009,-0.115626156,0.326422036,0.369980574,0.260399014,-0.202428788,0.075781278,0.03860328,0.004466082,0.032072548,0.011353157,0.067896768,-0.192705929,0.064714864,0.116095655,-0.091811463,-0.1956231,-0.189773664,-0.109673217,0.187799335,0.044200759,-0.020074394,0.244970381,0.303407997,0.038295668,0.273259878,0.243927211,-0.049297038,0.088622212,0.291092783,-0.111122727,0.273828745
-1,0.213640943,0,0.144261807,-0.048848081,0.133150563,-0.024028948,0.169664696,-0.176858932,0.169989139,-0.111549027,0.159873128,-0.12187805,0.163684636,-0.07116127,0.09750209,-0.154023021,0.162388384,-0.127004579,0.132355481,-0.045459718,-0.020582119,-0.057515204,-0.036643021,-0.208958492,-0.021267591,-0.331550598,0.105357617,-0.22468932,-0.019185031,-0.290490627,-0.051080521,-0.266887307,0.017413592,-0.277263314
-1,0.143366352,0,0.057623707,-0.075443156,0.055483244,-0.127060562,0.088452049,-0.163586572,0.118968502,-0.124988399,0.171963841,-0.182978705,0.16122292,-0.232624084,0.155616209,-0.234357283,0.125209406,-0.250135124,0.074499711,-0.198173285,0.044824623,-0.141129747,0.029777164,-0.225510091,0.021044569,-0.299482822,0.094310485,-0.24716714,-0.016373655,-0.274099261,-0.041915823,-0.259025753,-0.001670606,-0.237555817
-1,0.1415997,0,0.053151764,-0.062644824,0.064494841,-0.104411803,0.102153368,-0.141456097,0.148470908,-0.151836991,0.19827053,-0.167883024,0.195002124,-0.198484257,0.188367486,-0.179559007,0.213789329,-0.14109309,0.178041399,-0.172044471,0.134486616,-0.088781796,0.115626417,-0.175542116,0.164120361,-0.245886356,0.188806027,-0.20745407,0.03236986,-0.212901682,0.077037118,-0.229676768,0.134218633,-0.208642572
-1,0.125878036,0,0.042208232,-0.014365542,0.045904733,-0.112465009,0.082135044,-0.152086824,0.127860785,-0.161144376,0.194485784,-0.14926371,0.179484114,-0.219308868,0.170893565,-0.204901084,0.175296739,-0.222952262,0.130962819,-0.167347744,0.108631,-0.116094954,0.087326743,-0.202919289,0.084958695,-0.294738799,0.157181457,-0.233335078,0.05859514,-0.251231492,0.036207799,-0.255232513,0.087929145,-0.234791309
1,0.150535867,0,0.279721528,-0.103634454,0.283003211,-0.18563436,0.271821797,-0.137538627,0.234724,0.118943095,0.159754172,-0.058774732,0.166153744,0.29535839,0.164809093,-0.229100257,0.162661225,-0.041434906,0.169760391,-0.239832953,0.204690546,0.120922372,0.206765935,0.195971996,0.195344299,-0.05143949,0.088572942,-0.125548214,0.19344455,-0.215659276,0.202097416,-0.222726464,0.147907838,-0.289196104
-1,0.145732582,0,0.065208748,-0.097279325,0.069363862,-0.091009818,0.107430197,-0.123974703,0.153861031,-0.100394629,0.20653218,-0.144364476,0.202759102,-0.165821925,0.200667709,-0.140838042,0.21034427,-0.119955622,0.195493534,-0.104960352,0.164107785,-0.050929632,0.150910094,-0.139768586,0.166407749,-0.191812381,0.233138323,-0.178348422,0.130519405,-0.233634725,0.137811154,-0.208614916,0.204679683,-0.192764193
1,0.178835124,0,0.312336564,-0.239687607,0.316305339,0.121902548,0.280180752,-0.028558139,0.271841973,0.005556442,0.195880249,0.127909824,0.202195823,0.089776263,0.20095627,-0.026996942,0.199389234,-0.258031368,0.206763282,-0.30515787,0.165740162,-0.057177037,0.244869024,0.145996153,0.233603135,-0.006970866,0.124151461,0.095648244,0.232367456,-0.174936086,0.242032588,0.24382171,0.190494403,-0.101534739
-1,0.144815758,0,0.064153634,-0.00900696,0.068277828,-0.043747738,0.106263258,-0.094051518,0.152665749,-0.010693287,0.218731523,0.030311557,0.211169824,-0.001458893,0.213645339,0.027408069,0.221734866,0.008695214,0.217005223,0.119122609,0.196031138,0.242456317,0.189565018,0.149736598,0.202813357,0.024392037,0.284378618,0.105073661,0.201133817,0.147825003,0.213704512,0.103721447,0.296043187,0.209000781
1,0.20649679,0,0.243542328,-0.318716109,0.349235296,0.149806902,0.108706929,-0.23655735,0.308048248,-0.285571545,0.103620663,-0.290984869,0.011353157,0.067896768,-0.217508182,-0.105720565,-0.08187411,0.038520429,0.243102029,-0.355916053,0.040274054,-0.100113086,0.044200759,-0.020074394,-0.006772427,0.340909868,0.024318764,0.084224313,0.027299618,0.009703265,0.280878514,0.076164946,-0.034271475,-0.044779535
-1,0.180398121,0,0.104873769,-0.007466081,0.110779993,-0.060796261,0.146087676,-0.06763041,0.188693494,-0.029742157,0.262325078,-0.002219948,0.228157878,-0.027165698,0.243739873,0.004560095,0.237578273,0.018107213,0.225566432,0.066251695,0.192152381,0.145561635,0.191494167,0.07410647,0.198093563,0.011984363,0.275060862,0.04469974,0.20047386,0.050299305,0.196286902,0.061070543,0.258017302,0.095615976
-1,0.244067848,0,0.074910611,-0.021671206,0.077884659,-0.02822639,0.083526179,0.013880003,-0.044325206,0.131888688,0.218502179,0.028385293,0.205599844,0.005416713,0.265821129,0.043191329,0.202770904,0.068145789,0.04044218,0.238491789,0.159692958,0.206680462,0.144631803,0.130326122,0.148090661,0.079654515,0.224076748,0.110742383,0.135639906,0.118909687,0.124936692,0.129325092,0.445091128,0.227157116
-1,0.154003799,0,0.07485529,-0.038804807,0.07925801,-0.091462538,0.117964312,-0.10177727,0.164655387,-0.074207187,0.230486646,-0.069094896,0.222925469,-0.203923255,0.225423932,-0.076374061,0.214900032,-0.137617588,0.196472719,-0.081951253,0.187790722,-0.047265135,0.192220718,-0.133052453,0.170315966,-0.176118627,0.255925447,-0.136191368,0.163311675,-0.140025601,0.176024213,-0.137502089,0.239258096,-0.121879101
-1,0.214772388,0,0.134356201,0.000475172,0.151491299,-0.034734726,0.195684701,-0.036697704,0.21293138,-0.061618514,0.274512261,-0.020609673,0.248153791,-0.096065789,0.264045447,0.03094157,0.23816137,-0.025018608,0.229302406,0.00977909,0.178106397,0.064993978,0.16601111,-0.005706877,0.151246548,-0.074499719,0.24349007,-0.013295782,0.139018416,-0.015375454,0.144798473,-0.000576875,0.225536063,0.043835487
-1,0.177363127,0,0.102197416,-0.063662387,0.107182324,-0.043490659,0.148084,-0.0956956,0.195450902,-0.045082375,0.260395586,-0.076340869,0.211933643,-0.088110559,0.237938434,-0.045809604,0.1811115,-0.055358615,0.166861475,-0.043347284,0.226172209,-0.018906182,0.180229411,-0.096591726,0.20485276,-0.172504991,0.253932863,-0.107074007,0.180019662,-0.158034548,0.126662597,-0.100622267,0.233977765,-0.120051242
1,0.140989929,0,0.268591702,0.174043953,0.271636397,-0.166558608,0.259575307,-0.120608717,0.222152859,-0.165607423,0.147533,-0.171432942,0.153984532,-0.141633257,0.152602285,-0.209688857,0.150269359,-0.186213985,0.15731217,-0.236566752,0.191761792,-0.228034601,0.19397673,-0.219127879,0.182529017,-0.165706769,0.076433234,-0.186255887,0.1804028,-0.197850198,0.188671127,-0.205097318,0.133629829,-0.270007074
-1,0.126693964,0,0.043155003,-0.065394305,0.046880946,-0.109284535,0.056451313,-0.302896231,0.118333466,0.135802299,0.186434031,-0.149971575,0.165092647,-0.160980836,0.166317523,-0.092540167,0.159711272,-0.211205408,0.013936343,-0.250799119,0.151044488,0.131670326,0.086504929,-0.198504418,0.08456929,-0.278023034,0.15947783,-0.234751403,0.059795577,-0.26983273,0.040934488,-0.265251338,0.002933879,-0.270246029
1,0.029379852,0,0.007298022,-0.204273582,0.273053199,0.280242801,0.261027992,-0.123009987,-0.072086707,0.245249003,0.149114564,-0.173803091,-0.132899582,-0.144201145,0.009533041,0.017959442,0.151874527,0.24127391,-0.136760965,-0.23879692,0.193477601,-0.306205004,0.19567132,-0.221314371,0.184213698,0.247828349,0.078015573,-0.188389242,0.182124615,-0.200196877,-0.127324492,0.208411425,0.135351211,-0.272560656
-1,0.127210841,0,0.043757368,-0.083940014,0.047496922,-0.106328227,0.083826222,-0.142560631,0.129612416,-0.0601824,0.196200997,-0.103571527,0.188681215,-0.144932166,0.191094249,-0.088138081,0.198869839,-0.141479373,0.193969741,-0.098299928,0.17221944,-0.001326227,0.166080862,-0.146544188,0.179099679,-0.177240014,0.259952456,-0.1368839,0.187541261,-0.230546445,0.188921914,-0.219122529,0.269660294,-0.222299397
1,0.145311892,0,0.273575604,-0.210819364,0.276746988,0.286281258,0.265066594,-0.128258318,0.2278101,-0.173573971,0.153076753,-0.179372266,0.159504667,0.063933231,0.158139393,-0.218484849,0.155890003,0.24713175,0.16295816,-0.213876307,0.19761847,0.11135859,0.199772447,-0.226853669,0.032010607,0.039846662,0.081973508,0.201917395,0.186311126,-0.160853207,0.194743603,0.214105666,0.140071541,0.189368814
-1,0.168614849,0,0.064771563,-0.098196961,0.081206009,-0.099199183,0.116758727,-0.134585455,0.153622106,-0.100377366,0.22006239,-0.147028059,0.204387292,-0.184870332,0.198801577,-0.163022906,0.202978551,-0.153164804,0.18393299,-0.136181384,0.14937669,-0.070182264,0.131661385,-0.15674372,0.131618261,-0.215340033,0.20667693,-0.18860741,0.109069891,-0.230117857,0.099700026,-0.209811643,0.159896955,-0.187375888
1,0.199125215,0,0.279496312,0.026993649,0.222153544,-0.022367669,0.32945779,0.048515901,0.297750682,0.006784346,0.222098261,-0.001825382,0.139195487,0.386979073,0.191602185,-0.328347862,0.186660722,-0.031407315,0.190570965,-0.120587654,-0.019425852,0.187135264,0.162526339,-0.003576796,0.181973055,-0.023914447,0.135107279,-0.115500711,0.175946519,-0.059416872,0.237582624,-0.272494227,-0.093463965,-0.387617469
-1,0.140997708,0,0.059743159,-0.094105683,0.007703994,0.038259953,0.065263383,-0.252927542,0.147685155,-0.126506731,0.213853687,-0.186938256,0.162637919,-0.108039737,0.15816997,0.032855701,0.216786757,0.101269752,0.212016553,0.115730263,0.182381809,0.094301,0.167549059,-0.257169187,0.197656214,0.00658536,0.279568046,-0.037778914,0.206454307,-0.044936839,0.208332941,0.166880131,0.290300488,-0.153887898
-1,0.165257514,0,0.087998204,-0.034592096,0.092658043,-0.060317386,0.13244991,-0.08711119,0.179445535,-0.063618116,0.239552855,-0.054287206,0.23733075,-0.091819644,0.233067796,-0.049415473,0.229563743,-0.076981589,0.229023054,-0.017451946,0.222880676,0.04960097,0.203633443,-0.026986387,0.202828065,-0.114616327,0.283401459,-0.06358996,0.201440856,-0.0768525,0.198041067,-0.072548509,0.27960518,-0.036845956
1,0.22038193,0,0.360871911,0.046427533,0.365185916,0.074108548,0.355042189,0.101102047,0.230456397,-0.310821712,0.227212831,0.070895679,0.227147669,0.260276228,0.210328519,0.072999634,0.196036965,0.081539497,0.260972887,0.109138981,0.210900903,-0.043166041,0.198214695,0.036137786,0.172215179,0.097460367,0.053310562,0.056271691,0.141104043,0.064461336,0.134635597,0.05209564,0.252701551,0.340753227
-1,0.152058557,0,0.072566099,-0.011117602,0.076932013,0.019279819,0.115484558,0.007448162,0.145631045,0.068276912,0.19717674,0.097026721,0.163511053,0.102681942,0.175261155,0.17543532,0.150762513,0.183412328,0.125696525,0.241291285,0.077402852,0.322529316,0.054556936,0.24266091,0.052052852,0.200983346,0.127986684,0.219951093,0.020726256,0.228713855,-0.00252182,0.242287844,0.053298652,0.306299299
1,0.151103139,0,-0.003110245,-0.222944617,0.283571631,0.297680706,0.272385597,0.045939181,0.075909756,0.038618609,-0.151473612,0.254071295,0.16680488,0.296378076,0.037466869,-0.230114684,-0.153409719,-0.205449194,0.025016267,-0.254834563,0.205425039,-0.322153658,-0.119082332,0.19692491,-0.13198027,-0.184413239,0.089029498,-0.203525141,-0.139575586,-0.216613546,0.20284985,0.224676758,-0.034243349,-0.044737577
-1,0.190248474,0,0.093920924,0.004766217,0.087222151,0.018221773,0.164463848,-0.012389752,0.083214089,0.23539187,0.193087563,0.114993408,0.034341428,0.108400367,0.152666017,0.188363567,0.141042262,0.181108162,0.079928167,0.085138991,0.072443798,0.318603367,0.048068009,0.238701582,0.041582502,0.188800812,0.116208568,0.208056137,0.010787945,0.219485879,-0.010144107,0.222307965,0.074345291,0.345266044
1,0.151335329,0,0.047429096,-0.223572135,0.28384614,0.256857097,0.272726774,-0.13902995,0.235705331,-0.013556541,0.160765424,0.246085465,0.167167142,-0.018270241,0.16582413,-0.230692595,0.163688853,0.058490209,0.17080088,-0.255354583,0.205775335,-0.107663557,-0.093913786,0.19740124,0.120413907,0.232465059,0.089516558,0.21224232,0.194543555,-0.217128828,0.203212693,-0.224181354,0.149070576,-0.290803134
