class,0,1,2,3,4,5,6,7,8
-1,0.623315933,0.372350394,0.186370774,0.203299949,0.417070538,0.16197743,0.193669104,0.194427169,0.348243204
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.720976559,0.143563315,0.143714128,0.156768545,0.321611204,0.124903946,0.448026039,0.149926572,0.268537108
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.585710428,0.174942992,0.17512677,0.382069169,0.391908101,0.152205109,0.363969563,0.182697112,0.327233214
-1,0.569939094,0.170232329,0.170411158,0.185890626,0.381355252,0.148106706,0.531253517,0.177777655,0.318421856
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.466711147,0.557598708,0.186061488,0.202962569,0.416378402,0.161708625,0.193347707,0.194104514,0.347665288
1,0.252500961,0.377091405,0.377487539,0.411776996,0.295666669,0.164039833,0.156908022,0.315044391,0.493748173
-1,0.161994664,0.193541585,0.1937449,0.211343912,0.433572754,0.673545541,0.201332004,0.202120063,0.362022132
-1,0.738017109,0.176347786,0.176533039,0.192568593,0.395055126,0.153427317,0.183446121,0.184164171,0.329860899
-1,0.400807118,0.239430248,0.239681769,0.261453502,0.536372749,0.208310756,0.249067773,0.250042681,0.447857491
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.738017109,0.176347786,0.176533039,0.192568593,0.395055126,0.153427317,0.183446121,0.184164171,0.329860899
-1,0.555548786,0.221245544,0.221477962,0.241596134,0.247817646,0.192489575,0.4603022,0.231051964,0.413842759
1,0.222626294,0.265980649,0.310636738,0.484076765,0.14896277,0.385683865,0.368915837,0.462949822,0.165840124
1,0.153962703,0.45986369,0.184138711,0.351513985,0.154528315,0.400093781,0.430536674,0.480246548,0.08601812
-1,0.245983121,0.293885996,0.294194723,0.320918194,0.329182384,0.255688722,0.305715469,0.306912109,0.549717699
-1,0.217387654,0.259721833,0.259994671,0.283611546,0.290915027,0.225964982,0.540352267,0.271233665,0.485813174
-1,0.478566608,0.190587636,0.381575696,0.416236505,0.426955304,0.16581637,0.198259152,0.199035184,0.35649673
1,0.186263395,0.389438737,0.445540391,0.182254311,0.24926356,0.484031681,0.520861358,0.058100014,0.10406434
-1,0.18003052,0.215089753,0.215315705,0.234874121,0.72276759,0.187133871,0.223747526,0.224623325,0.402328269
-1,0.590707709,0.176435605,0.176620951,0.192664491,0.59287779,0.153503723,0.183537476,0.184255883,0.330025167
1,0.555853249,0.265640155,0.332399012,0.290074246,0.223158114,0.288892601,0.483582187,0.208060731,0.124220868
1,0.312827985,0.266963044,0.320692187,0.583037635,0.239220739,0.46453006,0.277708817,0.1672775,0.099871591
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.507051756,0.201931755,0.202143885,0.441011652,0.452368453,0.175686059,0.210059894,0.210882117,0.377716058
-1,0.658491619,0.196681651,0.196888265,0.214772807,0.440607145,0.171118327,0.204598463,0.205399308,0.367895667
-1,0.569939094,0.170232329,0.170411158,0.185890626,0.381355252,0.148106706,0.531253517,0.177777655,0.318421856
-1,0.700097738,0.139405853,0.418656897,0.304457342,0.312297638,0.121286842,0.145017205,0.145584836,0.260760519
-1,0.665183569,0.198680437,0.19888915,0.216955445,0.222542417,0.172857325,0.413355408,0.207486688,0.371634423
1,0.336227121,0.229545233,0.22978637,0.187994433,0.257114147,0.499276319,0.358177301,0.539368933,0.10734186
-1,0.565082618,0.337563544,0.337918154,0.184306643,0.378105706,0.146844682,0.351151121,0.176262803,0.315708569
-1,0.18606831,0.222303345,0.222536875,0.242751233,0.249002491,0.19340989,0.693754438,0.23215665,0.41582139
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.368022178,0.2198455,0.220076448,0.240067311,0.492498907,0.191271499,0.457389403,0.229589865,0.411223958
-1,0.140295225,0.167616387,0.503377402,0.366068127,0.375495005,0.145830765,0.523089799,0.175045764,0.3135287
-1,0.655085528,0.156531442,0.156695878,0.170929504,0.35066246,0.136186565,0.488496394,0.163469494,0.292794162
-1,0.632214508,0.151066455,0.3024503,0.164961838,0.338419772,0.13143188,0.471441505,0.157762278,0.282571831
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.764884992,0.152306513,0.15246651,0.166315958,0.341197754,0.132510763,0.316874281,0.1590573,0.284891375
-1,0.681837625,0.162923805,0.163094956,0.177909849,0.364982661,0.283496185,0.338963598,0.17014519,0.304751163
-1,0.548643086,0.218495371,0.2187249,0.238592995,0.489474342,0.19009685,0.227290227,0.228179893,0.408698523
-1,0.660422733,0.47342027,0.157972533,0.172322125,0.353519427,0.137296123,0.16415878,0.164801335,0.295179656
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.294618993,0.175996621,0.528544516,0.384370256,0.394268445,0.153121795,0.366161642,0.183797441,0.329204041
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
1,0.204000861,0.406213484,0.406640211,0.44357778,0.182000265,0.353416658,0.295795047,0.424218366,0.075982777
-1,0.452599632,0.270369555,0.270653578,0.295238665,0.302841564,0.235228786,0.281252446,0.282353332,0.50572988
-1,0.605760015,0.241242007,0.241495432,0.26343191,0.27021573,0.209887036,0.250952459,0.251934744,0.451246411
1,0.317008276,0.432848714,0.162488783,0.413580098,0.242417423,0.235368765,0.393987739,0.452034168,0.202412332
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.17085545,0.204127926,0.204342362,0.222904004,0.457288324,0.177596786,0.637033394,0.213175629,0.381824024
-1,0.354989232,0.282746675,0.2830437,0.308754257,0.316705205,0.122998606,0.588255537,0.295279052,0.264440724
-1,0.384633948,0.459537754,0.230010249,0.12545173,0.257364651,0.49976276,0.239017513,0.119976541,0.429785767
-1,0.548643086,0.218495371,0.2187249,0.238592995,0.489474342,0.19009685,0.227290227,0.228179893,0.408698523
-1,0.307181054,0.275251234,0.091846795,0.10018979,0.205539696,0.079825326,0.381774163,0.766537028,0.171620376
-1,0.651827002,0.311505646,0.311832883,0.340158534,0.174459098,0.135509146,0.324044344,0.162656364,0.291337746
-1,0.648116614,0.154866233,0.15502892,0.50733338,0.346932052,0.134737789,0.161099895,0.161730477,0.289679367
-1,0.368022178,0.2198455,0.220076448,0.240067311,0.492498907,0.191271499,0.457389403,0.229589865,0.411223958
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.655085528,0.156531442,0.156695878,0.170929504,0.35066246,0.136186565,0.488496394,0.163469494,0.292794162
-1,0.655085528,0.156531442,0.156695878,0.170929504,0.35066246,0.136186565,0.488496394,0.163469494,0.292794162
-1,0.17085545,0.204127926,0.204342362,0.222904004,0.457288324,0.177596786,0.637033394,0.213175629,0.381824024
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.54470096,0.162694074,0.162864984,0.177658987,0.364468018,0.141548221,0.507728464,0.339810553,0.304321448
1,0.168920769,0.282543077,0.404056983,0.440759902,0.22605511,0.351171539,0.419879965,0.421523471,0.075500088
-1,0.439716042,0.175115521,0.350598959,0.191222983,0.3922946,0.152355214,0.546492765,0.182877288,0.327555931
-1,0.564686483,0.168663452,0.168840633,0.184177441,0.377840647,0.440225222,0.350904957,0.17613924,0.315487251
1,0.428218428,0.255804949,0.256073672,0.069833595,0.429791573,0.556392967,0.133050793,0.333928962,0.239243295
1,0.360505079,0.430710017,0.344929982,0.470327551,0.289463572,0.18736465,0.448046918,0.134940203,0.080564887
1,0.329466533,0.492033762,0.197020257,0.214916789,0.440902525,0.428082609,0.409471249,0.102768503,0.092035575
1,0.262537121,0.268854626,0.448561763,0.244653659,0.150572345,0.389851262,0.419514808,0.467952094,0.167632062
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.194135228,0.231941218,0.232184872,0.253275617,0.519595791,0.201795099,0.482554591,0.24222171,0.433849161
1,0.451309508,0.485277971,0.377834921,0.176638257,0.241582657,0.093823309,0.39263104,0.394167887,0.100857662
-1,0.632214508,0.151066455,0.3024503,0.164961838,0.338419772,0.13143188,0.471441505,0.157762278,0.282571831
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.194135228,0.231941218,0.232184872,0.253275617,0.519595791,0.201795099,0.482554591,0.24222171,0.433849161
-1,0.194135228,0.231941218,0.232184872,0.253275617,0.519595791,0.201795099,0.482554591,0.24222171,0.433849161
-1,0.17085545,0.204127926,0.204342362,0.222904004,0.457288324,0.177596786,0.637033394,0.213175629,0.381824024
-1,0.675277986,0.161356391,0.323051792,0.176198262,0.361471335,0.140384401,0.335702589,0.168508303,0.301819295
1,0.209119697,0.349781279,0.500212463,0.327389856,0.279850586,0.434741603,0.363860644,0.260917769,0.093467225
1,0.242927209,0.483724958,0.242116555,0.264109454,0.216728578,0.420853726,0.301917487,0.505165435,0.090481402
-1,0.548643086,0.218495371,0.2187249,0.238592995,0.489474342,0.19009685,0.227290227,0.228179893,0.408698523
-1,0.467419825,0.111689079,0.111806408,0.731774728,0.375309587,0.097172503,0.116184778,0.116639551,0.208915921
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
1,0.252021578,0.376375482,0.376770865,0.410995222,0.252947429,0.327456794,0.391525315,0.393057834,0.070401539
-1,0.67295582,0.160801514,0.160970436,0.175592346,0.360228296,0.139901643,0.334548165,0.335857663,0.30078139
1,0.39961415,0.424386851,0.424832669,0.521350615,0.356517521,0.138460491,0.220734616,0.055399656,0.099227662
-1,0.738017109,0.176347786,0.176533039,0.192568593,0.395055126,0.153427317,0.183446121,0.184164171,0.329860899
1,0.181895913,0.543296034,0.435093413,0.296634723,0.243418858,0.047268216,0.565164737,0.056737692,0.101624252
1,0.094865149,0.283348089,0.397104044,0.371293188,0.25390308,0.493040919,0.412654747,0.355088548,0.10600128
1,0.547409488,0.196203685,0.261879729,0.357084794,0.219768202,0.56900828,0.272135011,0.068300052,0.122333875
-1,0.705762659,0.168640646,0.337635606,0.184152536,0.377789556,0.146721898,0.175428754,0.176115422,0.315444591
1,0.201746171,0.48206864,0.36193129,0.19740384,0.2699831,0.524265856,0.438788721,0.062929463,0.112714482
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.590895982,0.17649184,0.353354489,0.192725898,0.395377837,0.153552648,0.367191947,0.18431461,0.330130355
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.614225034,0.293535809,0.587688336,0.160267898,0.164395069,0.127692025,0.152675593,0.1532732,0.274531335
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.217387654,0.259721833,0.259994671,0.283611546,0.290915027,0.225964982,0.540352267,0.271233665,0.485813174
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
1,0.224162291,0.214252614,0.321716529,0.467919961,0.239984848,0.046601384,0.445753382,0.559372703,0.100190597
1,0.242333461,0.17371536,0.115931899,0.505850753,0.324298294,0.50379012,0.481887293,0.060471689,0.216624608
1,0.398969577,0.238332556,0.477165848,0.156152905,0.266956847,0.331769175,0.347096255,0.398234136,0.267482546
-1,0.617172018,0.184340101,0.18453375,0.402592115,0.412959547,0.160380847,0.191760142,0.192510735,0.344810632
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
1,0.164032716,0.391953058,0.392364804,0.428005653,0.439027527,0.341009704,0.407729917,0.040932587,0.073315345
-1,0.738017109,0.176347786,0.176533039,0.192568593,0.395055126,0.153427317,0.183446121,0.184164171,0.329860899
1,0.435481003,0.208114716,0.156250005,0.568143768,0.174832331,0.452663503,0.378860529,0.054334782,0.194640684
1,0.192757194,0.460589651,0.4610735,0.502955571,0.257953767,0.080145077,0.383303412,0.240502343,0.086153912
1,0.206416936,0.30826834,0.308592176,0.336623454,0.207175249,0.268201749,0.32067673,0.321931932,0.576620067
-1,0.312528458,0.560085608,0.186891326,0.203867786,0.418235457,0.162429848,0.388420082,0.194970224,0.349215881
-1,0.406888245,0.243062932,0.243318269,0.265420327,0.272255353,0.211471289,0.505693359,0.253836379,0.454652476
-1,0.549563871,0.164146553,0.492956967,0.179245068,0.367721868,0.142811917,0.341507531,0.171422135,0.30703833
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.254440951,0.303990908,0.304310251,0.331952576,0.34050092,0,0.316227123,0.317464909,0.568619073
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.474881803,0.28368026,0.283978266,0.309773715,0.317750916,0.164539638,0.590197866,0.098751339,0.176875911
-1,0.728057183,0.124262771,0.248786619,0.407078099,0.278374036,0.108111954,0.258529171,0.129770557,0.232435181
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.705226837,0.168512612,0.168689635,0.368025452,0.188751367,0.146610506,0.350591134,0.175981714,0.315205102
-1,0.367872484,0.146504051,0.439973861,0.159979775,0.492298581,0.509849863,0.152401119,0.152997652,0.274037794
1,0.181631086,0.325503022,0.325844962,0.296202845,0.425362803,0.283196385,0.39503933,0.396585604,0.304428885
-1,0.28052206,0.167575533,0.16775157,0.182989452,0.375403484,0.728976106,0.174320768,0.175003099,0.313452282
-1,0.400807118,0.239430248,0.239681769,0.261453502,0.536372749,0.208310756,0.249067773,0.250042681,0.447857491
-1,0.658491619,0.196681651,0.196888265,0.214772807,0.440607145,0.171118327,0.204598463,0.205399308,0.367895667
-1,0.704058196,0.280388946,0.421025242,0.15308983,0.314064308,0.121972963,0.145837569,0.14640841,0.262235643
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
1,0.382323423,0.399680116,0.22862856,0.249396263,0.319773302,0.149028194,0.296977146,0.596279165,0.106801003
-1,0.548643086,0.218495371,0.2187249,0.238592995,0.489474342,0.19009685,0.227290227,0.228179893,0.408698523
-1,0.418627536,0.16671709,0.667568905,0.182052048,0.373480397,0.145048353,0.173427771,0.174106607,0.311846554
1,0.339876382,0.406064077,0.284543453,0.354731705,0.318383319,0.035328667,0.422408932,0.424062337,0.227864492
-1,0.436099525,0.260512882,0.5215731,0.426713035,0.291801082,0.226653215,0.270999023,0.136029887,0.24364642
-1,0.658491619,0.196681651,0.196888265,0.214772807,0.440607145,0.171118327,0.204598463,0.205399308,0.367895667
-1,0.648116614,0.154866233,0.15502892,0.50733338,0.346932052,0.134737789,0.161099895,0.161730477,0.289679367
-1,0.562788915,0.168096677,0.168273263,0.550675597,0.376570954,0.146248631,0.17486289,0.175547343,0.31442709
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.400807118,0.239430248,0.239681769,0.261453502,0.536372749,0.208310756,0.249067773,0.250042681,0.447857491
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.181152151,0.432859621,0.43331434,0.23633744,0.484847063,0.188299757,0.225141524,0.226022779,0.404834865
-1,0.167798474,0.200475632,0.200686231,0.656747296,0.449106439,0.174419193,0.208545159,0.209361452,0.374992359
1,0.130234953,0.311193946,0.311520855,0.339818162,0.348569059,0.054149421,0.323720097,0.324987211,0.582092451
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.386760484,0.154026138,0.154187942,0.336387515,0.5175751,0.536027533,0.160225984,0.160853145,0.288107957
-1,0.150020841,0.358471947,0.179424261,0.587167328,0.401525258,0.155940119,0.372901128,0.187180374,0.335263294
-1,0.67295582,0.160801514,0.160970436,0.175592346,0.360228296,0.139901643,0.334548165,0.335857663,0.30078139
-1,0.620671438,0.185385326,0.185580073,0.202437424,0.415301065,0.16129022,0.385694878,0.193602288,0.346765739
-1,0.461503249,0.183792207,0.18398528,0.200697767,0.411732153,0.159904164,0.573570583,0.191938556,0.343785789
-1,0.510507587,0.203308029,0.203521604,0.222008692,0.455451588,0.176883455,0.422983132,0.212319392,0.380290397
-1,0.703365667,0.168067889,0.168244444,0.183527096,0.376506463,0.146223585,0.349665886,0.175517279,0.314373242
-1,0.300999998,0.28769351,0.359994665,0.078539028,0.644492333,0.062575273,0.224455293,0.450667724,0.134533643
1,0.294146717,0.401633137,0.402055052,0.383754108,0.168701327,0.436789542,0.365574683,0.10485875,0.281722564
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.194135228,0.231941218,0.232184872,0.253275617,0.519595791,0.201795099,0.482554591,0.24222171,0.433849161
-1,0.569939094,0.170232329,0.170411158,0.185890626,0.381355252,0.148106706,0.531253517,0.177777655,0.318421856
-1,0.162271508,0.193872342,0.582228015,0.211705092,0.434313718,0.168674153,0.403352149,0.202465481,0.362640817
-1,0.162271508,0.193872342,0.582228015,0.211705092,0.434313718,0.168674153,0.403352149,0.202465481,0.362640817
-1,0.432338229,0.17217733,0.172358202,0.564043595,0.385712452,0.149798909,0.358215593,0.179808866,0.322060006
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.579044472,0.276723152,0.27701385,0.302176679,0.309958243,0.120378293,0.143930894,0.144494272,0.517614369
-1,0.461503249,0.183792207,0.18398528,0.200697767,0.411732153,0.159904164,0.573570583,0.191938556,0.343785789
1,0.232774177,0.38934663,0.222717507,0.060737069,0.373806909,0.04839172,0.405018575,0.580862729,0.312119183
1,0.185331099,0.442845139,0.443310348,0.386863108,0.248015933,0.192643592,0.322469352,0.462473672,0.082834778
1,0.127888623,0.509312388,0.356893194,0.444927936,0.285240992,0.354492383,0.370869229,0.212754798,0.095267566
-1,0.417453032,0.332498695,0.166423992,0.363082563,0.372432558,0.144641404,0.518823604,0.173618133,0.310971635
-1,0.327664412,0.195736971,0.195942593,0.213741233,0.438490868,0.17029643,0.610847274,0.204412757,0.366128631
-1,0.595220428,0.42668037,0.284752398,0.155309083,0.477925669,0.123741133,0.14795169,0.148530807,0.266037119
-1,0.194135228,0.231941218,0.232184872,0.253275617,0.519595791,0.201795099,0.482554591,0.24222171,0.433849161
-1,0.523623476,0.156398543,0.626251358,0.170784381,0.35036474,0.13607094,0.162693883,0.163330704,0.292545573
-1,0.180115816,0.21519166,0.430835437,0.234985402,0.482073352,0.187222533,0.447707071,0.224729749,0.402518887
-1,0.738017109,0.176347786,0.176533039,0.192568593,0.395055126,0.153427317,0.183446121,0.184164171,0.329860899
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.400807118,0.239430248,0.239681769,0.261453502,0.536372749,0.208310756,0.249067773,0.250042681,0.447857491
1,0.281309628,0.336092005,0.336445069,0.367006393,0.188228716,0.292409085,0.34962035,0.350988844,0.440065223
1,0.181692608,0.434151035,0.43460711,0.47408508,0.194517431,0.377723079,0.225813222,0.272036527,0.243625601
-1,0.630307664,0.150610818,0.150769035,0.16446429,0.337399052,0.131035463,0.470019574,0.314572892,0.281719556
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.213689777,0.25530383,0.255572027,0.278787166,0.571932822,0.2221212,0.265580297,0.266619839,0.47754924
-1,0.437654291,0.174294435,0.174477531,0.190326372,0.3904552,0.151640847,0.362620238,0.546059425,0.326020079
-1,0.658491619,0.196681651,0.196888265,0.214772807,0.440607145,0.171118327,0.204598463,0.205399308,0.367895667
-1,0.054511002,0.065126501,0.065194917,0.071116962,0.14589669,0.056661808,0.067747967,0.068013148,0.974559957
-1,0.167798474,0.200475632,0.200686231,0.656747296,0.449106439,0.174419193,0.208545159,0.209361452,0.374992359
1,0.232215628,0.554874831,0.555457726,0.302956641,0.248606633,0.241378014,0.230883841,0.231787573,0.103790082
-1,0.548643086,0.218495371,0.2187249,0.238592995,0.489474342,0.19009685,0.227290227,0.228179893,0.408698523
-1,0.426332528,0.169785579,0.169963938,0.185402782,0.380354439,0.147718021,0.353239545,0.177311103,0.635172406
-1,0.462386625,0.184144009,0.184337452,0.201081928,0.618780391,0.320420482,0.191556157,0.192305951,0.344443839
-1,0.400807118,0.239430248,0.239681769,0.261453502,0.536372749,0.208310756,0.249067773,0.250042681,0.447857491
1,0.189241417,0.452188768,0.452663792,0.148134588,0.35454838,0.118024918,0.376312184,0.472231445,0.169165032
1,0.191788206,0.458274273,0.344066768,0.25021361,0.192492778,0.199355473,0.59590086,0.358940012,0.107151022
1,0.182292933,0.435585498,0.436043081,0.29728218,0.243950162,0.236856938,0.566398309,0.227446128,0.101846065
1,0.192970738,0.422448605,0.306211382,0.372362763,0.341963708,0.762527168,0.102075502,0.236789346,-0.002212104
1,0.24055253,0.672522604,0.556548119,0.085353956,0.044388127,0.416436106,0.097651348,0.567678571,-0.004863848
1,0.003613067,0.261569113,0.14516294,0.125320122,0.054763831,1.068620086,0.21187,0.205280215,0.063596316
1,0.105532661,0.383336604,0.267058313,0.258287996,0.078545414,0.387341201,0.591876507,0.332444847,0.291363984
1,0.072140187,0.343441278,0.227121115,0.214723036,0.23817417,0.670030892,0.467372924,0.2907812,0.216739252
1,0.489403367,0.331265599,0.214932635,0.201427415,0.210898161,0.342038035,0.429375619,0.27806586,0.193964496
-1,0.383447975,-0.005932594,0.058987588,0.54902035,0.460004807,0.255874574,0.370784134,0.115678869,0.511281192
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.429019153,0.005505645,0.205549359,0.348178208,0.356997669,0.313195407,0.361741483,0.421473503,0.280213952
1,0.622829914,0.329101145,0.212765932,0.199063882,0.206049383,0.340154916,0.247788027,0.275805473,0.189915881
1,0.475013077,0.3822788,0.265999407,0.257132888,0.077360578,0.386420906,0.358424306,0.331340164,0.289385349
1,0.445797801,0.370643944,0.149436906,0.129982322,-0.053064361,0.285114765,0.661289692,0.209738925,0.071582429
1,0.182194784,0.474927992,0.358745903,0.529687703,0.181137085,0.193931356,0.279073268,0.537365019,-0.026599947
1,0.423925519,0.311708331,0.195354834,0.509140015,0.167085886,0.325022668,0.368342191,0.257641762,0.157382354
-1,0.571626544,0.01498457,0.307884067,0.112602077,0.367615044,0.061302446,0.346015066,0.5124439,0.343953162
-1,0.258649886,0.051767044,0.16850239,0.35626176,0.647173345,0.102295898,0.411790162,0.033051215,0.681721568
-1,0.528321266,0.106460556,0.223253369,0.334981292,0.649849772,0.1784316,0.491443217,-0.044418219,0.224527478
-1,0.421195567,0.347716957,0.464763284,0.040017791,0.341412723,0.071644507,0.260646343,0.377881765,0.219619736
-1,0.555598199,-0.019139163,0.239564925,0.061936099,0.567796886,-0.132205486,0.470891953,0.196078569,0.655287087
-1,0.388866305,-0.013683238,0.176735774,0.064914979,0.665598452,0.447061241,0.485080779,-0.023347672,0.262267411
1,0.10272795,0.37998572,0.263703912,0.254628867,0.32004118,0.574920297,0.35365352,0.328945428,0.285096079
1,0.489403367,0.331265599,0.214932635,0.201427415,0.210898161,0.342038035,0.429375619,0.27806586,0.193964496
1,0.55458504,0.312794179,0.500282347,0.18125695,0.169518381,0.325967401,0.213861272,0.258775711,0.159413442
-1,0.257347196,0.191039965,0.025967119,0.292029291,0.564815104,-0.132668704,0.358249247,0.193854541,0.783015132
1,0.530043781,0.59872365,0.190571561,0.334170133,0.156381637,0.320865482,0.201661035,0.252651721,0.148444578
1,0.241845354,0.353614092,0.237304613,0.225831568,0.476673543,0.361481816,0.298787266,0.301404923,0.235767648
1,0.117258921,0.397346437,0.281082869,0.144561648,-0.038109578,0.296730727,0.758510351,0.223681971,0.096556135
-1,0.263410628,0.057454921,0.392913997,0.302576721,0.578338921,0.312976956,0.404921502,0.203941643,0.260685652
-1,0.211321831,0.151477829,0.268317938,0.325719684,0.462160766,0.259223819,0.426968127,0.334862173,0.41673547
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.337704957,0.058431439,0.219112873,0.463766247,0.416280001,0.187949091,0.421495885,0.312257767,0.452866733
-1,0.362895966,0.176314041,0.293180227,0.352840364,0.548320532,-0.164581224,0.382618785,0.181551605,0.629267454
-1,0.429380029,0.01758606,0.193887845,0.244528696,0.370528996,-0.038527705,0.287686944,0.024069373,0.904047132
-1,0.508580804,-0.007612404,0.109060563,0.542905986,0.285021722,0.251002997,0.47426939,0.059932835,0.41143316
1,0.064057156,0.333784163,0.217453837,0.204177633,0.216540247,0.945420861,0.077826604,0.280696064,0.198675469
-1,0.219495729,0.046493284,0.163223103,0.437693745,0.356417835,0.167176068,0.404109716,0.116436683,0.745547354
1,0.058094706,0.326660573,0.210322767,0.196398795,0.571620882,0.626231849,0.070416272,0.273256719,0.185350701
1,0.344664514,0.499702573,0.214034021,0.200447157,0.20888716,0.4885827,0.4265742,0.277128398,0.192285344
-1,0.439214975,0.267495394,0.384457409,0.078052305,0.650453031,0.178900182,0.324766725,0.03396856,0.364927948
1,0.55458504,0.312794179,0.500282347,0.18125695,0.169518381,0.325967401,0.213861272,0.258775711,0.159413442
1,0.24712874,0.356770247,0.240464076,0.229278013,0.268033743,0.364227742,0.508969307,0.304700971,0.241671249
1,0.540135682,0.346418589,0.230101556,0.217974216,0.24484396,0.35522154,0.283816993,0.293890506,0.222308353
1,0.510360241,0.3375251,0.397875935,0.208262682,0.22492075,0.347483963,0.265314043,0.284602821,0.205672994
1,0.142623916,0.427651048,0.311419308,0.306678563,0.128182113,0.193931356,0.452821404,0.378723472,0.374254733
