class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
-1,0.197887852,0,0.451994943,0,0.086141294,0,0,0,0.218128093,0,0.303804561,0.578701693,0,0,0,0,0,0,0.080241548,0,0.044098429,0,0,0,0.036303179,0.06898916,0,0,0,0,0,0,0,0,0,0,0.43851515,0,0,0,0,0.250800086,0,0,0,0,0,0,0,0.029762981,0,0,0,0,0.012653367,0.039572191,0.045596022
-1,0,0,0,0,0.336571117,0.424888963,0,0.601828059,0,0,0,0.493313503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133153343,0,0,0,0,0,0,0,0,0,0,0.276990986,0,0,0,0,0,0,0,0,0,0,0,0,0.067251972,0,0,0,0,0.015645443,0.007451393,0.036838524
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324237691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945767124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015622815,0.00248963,0.012008139
-1,0,0,0.277277174,0,0.215777804,0,0,0,0,0.232622248,0,0,0,0,0,0,0,0,0,0,0.110463422,0,0,0,0.182919003,0.172812931,0.140043048,0,0,0,0,0,0,0,0,0,0.359492468,0,0,0,0,0,0.70015378,0,0.151567453,0,0,0,0,0.17118721,0.234227512,0,0,0,0.010209839,0.013672485,0.020608121
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99997696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006447478,0.001027461,0.001858393
-1,0,0,0,0,0,0,0,0,0,0.516306554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102820911,0,0,0,0,0,0.629231001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194913455,0.535273489,0,0,0,0.028391135,0.02807486,0.028644935
-1,0,0,0,0,0,0,0,0,0,0,0,0.251855406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45424531,0,0,0,0.576005362,0,0,0,0,0,0,0,0,0,0,0,0,0.630813893,0,0,0,0,0.010380395,0.010454384,0.017454545
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36780031,0.698953522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613024758,0,0,0,0,0,0,0,0,0,0.015865621,0.007223781,0.009146075
-1,0,0,0.109737073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130170853,0,0.087435488,0,0,0,0.433162798,0.341968018,0.018334299,0.114531485,0.105266877,0.135263341,0.154983801,0.19077346,0,0.190206305,0.116697089,0.152851431,0.284550297,0,0,0.177928212,0,0.081371463,0.554195105,0,0.059985351,0,0,0,0,0.104138996,0.18997752,0,0,0,0.01733093,0.016813106,0.069943595
-1,0,0,0,0,0,0,0,0,0,0.269341545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053638566,0,0.307967286,0,0,0,0.328250821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615428497,0.562249945,0,0,0.072104883,0.046877343,0.051418048,0.130644305
-1,0,0,0.30539865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313366533,0,0,0,0,0,0,0.200319403,0.190339634,0,0.318741516,0,0.376438342,0.431320451,0,0,0,0.324768399,0.425386058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125515676,0,0.022213353,0,0,0.007652674,0.006567148,0.007720801
-1,0,0,0,0,0.09288174,0,0,0,0,0.100132446,0,0,0,0,0,0,0,0,0.1698945,0,0.095098149,0,0,0,0.313150848,0.223162422,0.079764313,0.124568781,0.114492243,0.147117533,0.168566253,0.207492441,0,0.206875582,0.126924174,0.166247007,0.309487681,0,0,0.193521463,0,0,0.602763588,0,0.13048468,0,0,0,0,0.150804945,0.206182389,0,0,0,0.01068562,0.012678689,0.04263045
-1,0,0.273478815,0,0,0,0,0,0,0.914771574,0,0,0.086588199,0,0,0,0,0,0,0.073183926,0,0,0,0,0,0.050093824,0,0.129598151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039790203,0,0,0.094698554,0.084481133,0.138738049,0.089080528,0.106640069
-1,0,0.193108496,0.28969416,0,0,0,0,0,0,0.488779447,0,0.08211267,0,0,0,0,0,0.597807426,0,0,0.407782632,0,0,0,0.047504599,0,0,0,0,0,0,0,0.296196105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121573892,0,0,0,0,0.019536945,0.048790407,0.044124177
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060372089,0,0,0,0,0,0.167649542,0.15860174,0,0.801439868,0,0,0,0,0,0,0.543604589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069058731,0,0,0,0,0.01314016,0.009576208,0.015781094
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480449624,0,0.806792508,0,0,0,0,0,0.338351748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042503325,0.021451371,0.038799599
-1,0.133648642,0,0.074759116,0,0.058177734,0.148679005,0,0.416114054,0,0,0.20518221,0.339042835,0,0,0,0,0,0.076709589,0.017735953,0,0,0,0,0,0.024518284,0,0,0.078025341,0,0,0,0,0.076437022,0,0,0,0.290777693,0,0.097655258,0,0,0.221739418,0.377549127,0.137598627,0,0.371591334,0,0,0.026248788,0.192971456,0.058449304,0,0.025147311,0,0.021949937,0.038485577,0.339669879
-1,0,0,0,0,0.13045777,0,0,0,0,0.140641805,0,0.09503372,0,0,0,0,0,0,0.039771107,0,0,0,0,0,0.332340624,0.631567302,0,0.527503552,0,0,0,0,0,0,0.178272335,0,0.217346663,0,0,0,0,0,0,0,0,0,0,0,0,0.291107224,0,0,0,0,0.013363532,0.017174143,0.027611801
-1,0.601858391,0,0,0,0,0,0,0,0,0,0,0.190850963,0,0,0,0,0,0,0,0,0,0,0,0,0.110412905,0.209824425,0,0,0,0,0,0,0,0.583533058,0,0,0.436485281,0,0,0,0,0,0,0,0,0,0,0,0,0.106495851,0,0,0,0,0.021650452,0.023536151,0.04160288
-1,0.58870614,0,0,0,0,0,0,0,0,0.276271001,0,0,0,0,0,0,0,0,0.078124733,0,0,0,0,0,0.108000081,0.205239188,0,0.687384426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210087983,0,0,0,0,0.015346011,0.008705731,0.016223419
-1,0,0,0,0,0.079544306,0,0,0,0,0,0,0.057945121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098051629,0,0,0,0.940586105,0,0,0,0.132523264,0,0,0,0.162105648,0,0,0,0,0,0,0.205142058,0.061926144,0.075318467,0,0,0,0,0.006744245,0.00601862,0.022031229
-1,0,0,0,0,0,0.384951455,0,0.538689745,0,0,0,0.548644347,0,0.328230408,0,0,0,0.198612224,0.045920948,0,0,0,0,0,0.063481384,0.120637573,0,0.202018897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091843938,0,0,0,0,0.046625069,0.150505056,0.136632512
-1,0,0,0,0,0,0,0,0,0,0.283198908,0,0,0,0,0,0,0,0,0.080083827,0,0.268960692,0,0,0,0.110708344,0,0,0.704621615,0,0,0,0,0.345139009,0,0.358972432,0,0,0,0,0,0,0,0,0,0.184521203,0,0,0,0,0.220257063,0,0.038980372,0,0,0.008825256,0.007827721,0.009753414
-1,0,0,0,0,0,0,0,0,0,0.432902395,0,0,0,0,0,0,0,0,0,0,0.205568815,0,0,0,0,0,0.086211222,0,0.494984075,0,0,0,0.527585027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158501869,0.43527959,0,0,0.111643528,0.045084454,0.054369913,0.086632979
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999784977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019695673,0.003138675,0.005676995
-1,0.278874612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07401657,0,0.186437905,0,0,0,0.102320933,0.097223377,0.052125414,0.162809636,0.149639743,0.192280536,0.220313709,0.271189687,0,0.270383462,0.165888102,0.217282487,0.202248012,0,0.203769914,0.252929816,0,0,0.393901744,0.430675126,0.085270816,0,0,0,0,0.094156503,0,0.016616304,0,0,0.005296521,0.004823121,0.007633231
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153099754,0.145472434,0.03899685,0.243607194,0.223901476,0.287703621,0.32964882,0.405773026,0,0.404566694,0.24821341,0.325113293,0,0,0,0.378451326,0,0,0,0,0,0,0,0,0,0.118631023,0,0,0,0,0.004224144,0.002056858,0.002029248
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438218428,0,0.735875995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504849698,0,0,0,0,0,0,0.107041507,0,0,0.009952525,0.003569438,0.00286939
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999984379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005370789,0.000855881,0.001290044
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036585872,0,0.030718317,0,0,0,0.433731979,0.38736721,0.078076446,0.160951326,0.147931754,0.190085845,0.217799047,0.268094327,0,0.267297303,0.163994654,0.214802424,0.199939552,0,0.100722041,0.250042874,0,0,0.389405747,0,0.084297534,0,0,0,0.055240082,0.112642642,0.123005464,0.007848475,0.026199032,0,0.011426979,0.010023784,0.049958921
-1,0.158731178,0,0.088789548,0,0.069096253,0,0,0,0,0,0,0.251670482,0.162462018,0,0,0,0,0.091106077,0.042129103,0,0,0,0,0,0.380012838,0.332028386,0,0.185337527,0,0,0,0,0.363129425,0,0.188841958,0,0.460465944,0,0,0,0,0,0,0,0,0.055166227,0,0,0.063389237,0.389281565,0.141151537,0,0,0,0.020794965,0.030472244,0.117886706
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16669919,0,0.55985748,0,0,0,0,0,0.117396205,0,0.674033504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436570666,0,0,0,0,0,0,0,0,0.007160041,0.002898427,0.003786216
-1,0,0,0,0,0,0,0,0,0,0,0,0.1006691,0,0,0,0,0,0,0.042129483,0,0,0,0,0,0.116924661,0.222199116,0.059565001,0.185339198,0.170346858,0.218888275,0.250800672,0.308716857,0,0.307799066,0.188843661,0.24734999,0.230235048,0,0.23196755,0.287930189,0,0,0.448409781,0,0.194882142,0,0,0,0,0.104714997,0.143431463,0,0,0,0.005233,0.004652293,0.00829784
-1,0,0.251091949,0,0,0,0,0,0,0.560828933,0.238767207,0,0.053779495,0,0,0,0,0,0.389369371,0.067519299,0,0.151175237,0,0,0,0.248904181,0,0.110949481,0,0,0.2338692,0,0,0.193992926,0,0,0,0,0,0.247843633,0,0,0,0,0,0,0,0,0,0,0.01882398,0,0.006662813,0.045449342,0.054188938,0.067792796,0.198555001,0.325671674
-1,0,0.273478815,0,0,0,0,0,0,0.914771574,0,0,0.086588199,0,0,0,0,0,0,0.073183926,0,0,0,0,0,0.050093824,0,0.129598151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039790203,0,0,0.094698554,0.084481133,0.138738049,0.089080528,0.106640069
-1,0.162081363,0,0,0,0,0,0,0,0.178659267,0.152124727,0,0.154189347,0,0,0,0,0,0,0.086036563,0,0.072238223,0,0,0,0.20814052,0.282530155,0.030295186,0.473123165,0.173940635,0.111753061,0.128045884,0.157614901,0,0.157146324,0.096413831,0.126284144,0.235092275,0,0.236861327,0.1470023,0,0,0.457869802,0,0.049559227,0,0,0,0.032457193,0.212565643,0.072273825,0,0,0.018537292,0.012461794,0.009914218,0.057474611
-1,0,0,0,0,0,0,0,0,0,0.224025161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044613943,0,0.256152168,0,0,0,0.273023023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079796444,0.879512843,0,0,0.056206003,0.043926169,0.045496835,0.143519759
-1,0,0,0,0,0.549937283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524009632,0,0.650339996,0,0,0,0,0,0,0,0,0,0,0.005587023,0.002225851,0.002147172
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93275157,0,0,0,0,0,0,0,0,0,0,0,0,0.360509224,0,0,0,0,0,0,0,0,0,0,0,0,0.002491963,0.000834277,0.00083832
-1,0,0.152226905,0,0,0,0,0,0,0,0.144754912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170371589,0.215074188,0.057655019,0.18008092,0.165513929,0.212678173,0.24368518,0.299958219,0,0.299066466,0.183485957,0.240332398,0.223703025,0,0.225386374,0.279761291,0,0.127942531,0.4356879,0,0.094316573,0,0,0,0,0.16092349,0.146987616,0,0,0,0.006982284,0.006897916,0.013756056
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045676342,0,0.26225196,0,0,0,0.279524563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08169665,0.903488663,0,0,0.057544446,0.044554621,0.046580258,0.143426967
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892632151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449631456,0,0,0.026377159,0.015520346,0.010137117
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921857492,0,0,0,0,0,0.386607573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019245763,0.005830756,0.017577043
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935910699,0.271173494,0.224802355
-1,0.404282971,0,0,0,0,0,0,0,0.445633587,0.189723962,0,0.388482575,0,0,0,0,0,0,0.162577892,0,0.181550368,0,0,0,0.074167043,0.140944188,0,0.47562457,0,0,0,0,0,0,0,0,0,0,0.295404109,0,0,0,0,0,0,0,0,0,0,0.227614107,0,0,0,0,0.015551625,0.010779414,0.025405154
-1,0,0,0,0,0,0,0,0,0,0.212293883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16598019,0.157711175,0.084555388,0.528204221,0,0,0,0,0,0,0,0,0.328077183,0,0,0,0,0,0.638968825,0,0.276644589,0,0,0,0,0.152087217,0,0,0,0,0.011941112,0.009223694,0.023527465
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03653265,0,0.030673631,0,0,0,0.435216568,0.388129546,0.051833842,0.160717189,0.147716556,0.189809326,0.217482213,0.267704328,0,0.266908463,0.163756089,0.214489949,0.199648698,0,0.10057552,0.249679134,0,0,0.388839276,0,0.084174906,0,0,0,0.058308037,0.118626301,0.12983701,0.008367211,0.027930629,0,0.011664057,0.009714814,0.047638051
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128741116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577076711,0,0,0,0,0,0,0.804777169,0,0,0,0,0,0,0,0,0,0.049366821,0,0,0.011159229,0.008083269,0.010721625
-1,0,0,0.60441805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14339295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783633696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004878478,0.002250803,0.002578351
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148792331,0,0,0,0.122490409,0,0,0.77961052,0,0,0,0,0.381870207,0,0.397175843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223085347,0,0.039428201,0,0,0.008026568,0.006732119,0.00771181
-1,0.905546193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400213038,0,0,0,0.13794354,0,0,0,0,0,0,0.026166534,0,0,0.005743205,0.003137928,0.007725183
-1,0,0,0,0,0,0,0,0,0,0,0,0.996698836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054682443,0.045255084,0.039411153
-1,0,0,0,0,0,0,0,0,0,0,0,0.40025602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915404663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023456752,0.018784097,0.03043615
-1,0,0,0.128889654,0,0.100302258,0,0,0.17935203,0.119523138,0,0.166469499,0.107450781,0,0,0,0.04057857,0,0,0.169078103,0,0.181227776,0,0.299856333,0,0.469955624,0.203188774,0,0.063303926,0,0.233633915,0.364066729,0,0,0,0.201565314,0,0.167106651,0,0,0,0,0,0,0,0,0,0,0.121729934,0,0.182752308,0,0.02597619,0.064608382,0,0.025009239,0.052040531,0.395463839
-1,0.641196077,0,0,0,0.279114959,0,0,0,0,0,0,0.406650104,0,0,0,0,0,0,0.341172199,0,0.285775394,0,0,0,0.117629533,0.223538627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265955649,0,0,0,0,0,0,0,0.110863168,0,0,0,0,0.015577281,0.011723135,0.017964423
-1,0,0,0,0,0.249789802,0,0,0,0,0,0,0.181962746,0,0,0,0,0,0,0,0,0,0,0,0,0.319380931,0.505217549,0,0.335006764,0,0.596824701,0,0,0,0,0.167777876,0,0,0,0,0,0,0,0,0.145193773,0,0,0,0,0,0.145592555,0,0,0,0,0.01825818,0.037342434,0.081613416
-1,0,0,0,0,0,0,0,0,0.222013129,0,0,0.193970781,0.206146418,0,0,0,0.846646684,0,0.134632936,0,0.089767714,0,0,0,0.036949767,0,0,0,0,0,0,0,0,0,0,0.313857081,0.146070149,0,0,0,0,0,0,0,0,0,0,0,0,0.071277844,0,0.012614519,0,0,0.010970982,0.009547142,0.030578996
-1,0,0,0,0,0,0.775674608,0,0,0,0,0,0.444969662,0,0,0,0,0,0,0.092530404,0,0.155381195,0,0,0,0.127914564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385860358,0,0.045525534,0,0,0.012345735,0.006971648,0.010087827
-1,0,0,0,0,0.637680009,0,0,0,0,0,0,0.464526593,0,0,0,0,0,0,0.19440191,0,0.326448386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44792158,0,0,0,0,0,0,0.17980372,0,0,0.012713335,0.005546829,0.007942538
-1,0,0,0,0,0,0,0,0,0,0,0,0.162281105,0,0,0,0,0,0,0,0,0,0,0,0,0.564479957,0,0.015842888,0,0,0,0,0,0.389642885,0,0,0,0.24588333,0,0.373937486,0,0,0.070314059,0.478886648,0,0.103668125,0,0,0,0.177987832,0,0.158533261,0,0,0,0.008242505,0.007675385,0.026531283
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066494707,0,0.055230116,0,0,0,0.41513462,0.525937213,0.070494093,0.144691529,0.132987234,0.170882789,0.195796319,0.241010614,0,0.240294109,0.14742741,0.193102423,0.179741044,0,0,0.224782775,0,0,0.350066783,0,0.075781538,0,0,0,0.106523282,0.129846313,0.117814554,0.015184873,0.050688699,0,0.0134246,0.010343234,0.036116929
-1,0.201433632,0,0,0,0.353244418,0,0,0,0,0,0,0.321200818,0,0,0,0,0.139401652,0,0,0,0,0,0,0,0.111916809,0.212682388,0,0.23519772,0,0,0.159134567,0,0,0,0.239644926,0,0.442430529,0,0.294369671,0,0,0,0,0.417736677,0,0,0,0.226136076,0,0.063545806,0,0,0,0,0.012179234,0.022097143,0.059118773
-1,0,0,0,0,0,0.992954972,0,0,0,0,0,0,0,0,0,0,0,0,0.118449829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003047773,0.000485689,0.000732064
-1,0.561648716,0,0,0,0,0,0,0,0,0,0,0.178100364,0,0,0,0.210185134,0,0,0.59956071,0,0,0,0,0,0.103036308,0,0.052489848,0,0,0,0,0,0,0,0,0.437603228,0,0,0,0,0,0,0,0,0.17173397,0,0,0,0,0.12101092,0,0,0,0,0.009120822,0.00396404,0.008763153
-1,0,0,0,0,0.238284011,0,0,0,0,0.513770752,0,0.173581198,0,0,0,0,0,0,0.217928425,0,0,0,0,0,0.100421837,0.190837786,0,0.639151435,0,0,0,0,0.31307029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211776961,0,0.037305268,0,0,0.025529664,0.01632692,0.038032199
-1,0,0.164368591,0,0,0,0,0,0,0,0,0,0.641368759,0,0,0,0,0,0,0.448420521,0,0.450725102,0,0,0,0,0,0,0,0,0,0,0,0.380972119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106723241,0,0,0,0,0.016924504,0.007750188,0.022779164
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99996505,0,0,0,0.007447457,0.002498561,0.002862163
-1,0,0,0,0,0,0,0,0,0.873634505,0,0,0,0,0,0,0,0,0,0.4224576,0,0.176620574,0,0,0,0,0,0.07407094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146904614,0,0,0,0,0.004945346,0.001401037,0.001900567
-1,0,0,0.062048121,0,0.250483655,0,0.087802052,0,0.122270445,0,0,0.14509519,0,0.434021179,0,0,0.076765302,0,0,0,0.02471912,0,0,0,0.381553827,0.200608282,0.021381272,0.202371884,0.059520559,0.07648132,0.273849273,0.107868147,0,0.107547463,0.206198407,0.086426071,0.251393666,0,0.081051323,0.100605118,0,0.189789133,0.323148324,0.05710164,0,0,0,0,0,0.119237723,0.080852335,0.005210445,0,0.010368784,0.018123224,0.031054749,0.253431224
-1,0.285359067,0.070413596,0.478864385,0,0,0.634902108,0,0,0,0,0,0.090488151,0,0,0,0,0,0,0.304098019,0,0.063591,0,0,0,0.315686732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253147115,0,0,0,0.087253552,0,0,0,0,0,0,0.016572334,0,0,0.015504031,0.038734389,0.055881031
-1,0,0,0,0,0,0,0,0.073825377,0,0,0,0.030075847,0,0,0,0,0.065637762,0,0,0,0,0,0,0,0.017399764,0.033065839,0.008863972,0,0,0,0,0,0,0,0,0.387965295,0,0,0,0,0.084139347,0,0,0,0,0,0,0.452527137,0.12573793,0.567667462,0,0,0,0,0.021816031,0.034139825,0.534590609
-1,0,0,0.251764816,0,0.587772065,0.500703385,0,0,0.248060664,0,0,0.356808733,0,0,0,0,0.155740431,0,0.059729023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163207728,0,0,0,0,0,0,0,0,0,0,0,0,0.117071486,0,0,0,0,0.025596511,0.03600198,0.28543226
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248273945,0,0.208456359,0,0,0,0.171607666,0,0,0,0,0,0,0,0.534995807,0,0,0,0,0,0,0,0,0.387998039,0,0.481538178,0,0,0,0,0,0,0.442787,0,0,0,0.013566757,0.007042278,0.022821415
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999964213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008059245,0.002054896,0.001548641
-1,0,0,0.107156515,0,0.333557893,0,0,0,0.211159897,0,0,0.242984741,0,0.726836803,0,0,0.132572948,0,0,0,0.042689685,0,0,0,0.035143458,0,0,0.111838183,0,0,0.15133923,0,0,0,0.113952861,0,0.138929431,0,0,0,0,0.317831786,0,0,0,0,0,0,0,0.114954006,0.063137593,0.008137673,0,0.016193968,0.018578927,0.030646432,0.192803205
-1,0,0,0.245232448,0,0.046264368,0,0,0.165452073,0,0,0,0.421273773,0.108778728,0,0,0,0.22984779,0,0.028208133,0,0,0,0,0,0.653167695,0,0,0,0,0,0,0,0.060784603,0,0,0.082807585,0.077077862,0,0,0,0,0.137759881,0,0,0.064994381,0,0,0,0.233089457,0.125528983,0,0,0,0,0.032434962,0.051007798,0.356862944
-1,0,0,0,0,0,0,0,0,0,0.129298582,0,0,0,0,0,0,0,0,0.109690309,0,0,0,0,0,0.151636516,0.192109457,0.051498854,0.482557875,0.147841037,0.189969278,0.217665485,0.267929922,0,0.267133387,0.163894087,0.214670699,0.199816942,0,0,0.249889539,0,0,0.38916695,0,0.08424584,0,0,0,0,0.30280615,0,0,0,0,0.015566085,0.010611275,0.038139662
-1,0,0,0,0,0,0,0,0,0,0,0,0.981157675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191867713,0,0,0.015766595,0.013069142,0.00984936
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768155387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640154804,0,0,0,0,0,0,0,0,0,0.009370783,0.006433236,0.003151402
-1,0,0,0,0,0,0,0,0,0,0.335399569,0,0,0,0,0.437758517,0,0,0,0,0,0,0,0,0,0.196672002,0.373747887,0,0,0,0,0,0,0.408756784,0,0,0,0.259161838,0,0,0,0,0,0.504748101,0,0,0,0,0,0,0.057501232,0.157910519,0,0,0,0.010176478,0.00759269,0.009290022
-1,0,0,0,0,0,0,0,0,0,0.335399569,0,0,0,0,0.437758517,0,0,0,0,0,0,0,0,0,0.196672002,0.373747887,0,0,0,0,0,0,0.408756784,0,0,0,0.259161838,0,0,0,0,0,0.504748101,0,0,0,0,0,0,0.057501232,0.157910519,0,0,0,0.010176478,0.00759269,0.009290022
-1,0,0,0,0,0,0,0,0,0,0,0,0.400319376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915549562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022541505,0.018153798,0.025994534
-1,0,0,0,0,0,0,0,0,0,0.947377909,0,0.32007854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004669627,0.000744145,0.001570279
